Id,Title,Episodes,Year,YearStart,YearEnd,TotalYears,EpisodesPerYear,Channel,American company,Technique,IMDb,google_user_rating
1065,Monster Force,13,1994,1994,1994,0,0,Syndication,Universal Cartoon Studios,Traditional,7.3,88
1079,My Pet Monster,13,1987,1987,1987,0,0,ABC,Nelvana,Traditional,6.8,79
1090,The New Adventures of Beany and Cecil,13,1988,1988,1988,0,0,ABC,DIC Entertainment,Traditional,6.6,72
1099,The New Adventures of Speed Racer,13,1993,1993,1993,0,0,Syndication,Fred Wolf Films,Traditional,6.2,86
1102,The New Adventures of Zorro (1981),13,1981,1981,1981,0,0,CBS,Filmation,Traditional,7,85
1104,The New Archie and Sabrina Hour,13,1977,1977,1977,0,0,NBC,Filmation,Traditional,7.3,92
1105,The New Archies,13,1987,1987,1987,0,0,NBC,DIC Entertainment,Traditional,6.1,71
1109,The New Fantastic Four,13,1978,1978,1978,0,0,NBC,DePatie-Freleng Enterprises,Traditional,5.9,70
1163,Pandamonium,13,1982,1982,1982,0,0,CBS,Marvel Productions,Traditional,6.3,90
1181,Phantom Investigators,13,2002,2002,2002,0,0,Kids' WB,Adelaide Productions,Traditional,7.7,94
1197,The Plucky Duck Show,13,1992,1992,1992,0,0,Fox Kids,Warner Bros. Animation,Traditional,6.5,92
1199,Pole Position,13,1984,1984,1984,0,0,CBS,DIC Entertainment,Traditional,6.6,91
1207,Posse Impossible,13,1977,1977,1977,0,0,NBC,Hanna-Barbera,Traditional,7,82
1220,Project G.e.e.K.e.R.,13,1996,1996,1996,0,0,CBS,Adelaide Productions,Traditional,7.8,88
1221,ProStars,13,1991,1991,1991,0,0,NBC,DIC Entertainment,Traditional,5.7,83
1239,Piggsburg Pigs!,13,1990,1990,1990,0,0,Fox Children's Network,Ruby-Spears Enterprises,Traditional,6.7,68
1240,Pigs Next Door,13,2000,2000,2000,0,0,Fox Family,Saban Entertainment,Traditional,7.4,82
1279,Return to the Planet of the Apes,13,1975,1975,1975,0,0,NBC,DePatie-Freleng Enterprises,Traditional,6.4,91
1283,Richie Rich (1996),13,1996,1996,1996,0,0,Syndication,Harvey Films,Traditional,5.7,90
1312,The Roman Holidays,13,1972,1972,1972,0,0,CBS,Hanna-Barbera,Traditional,6.6,84
1318,Rude Dog and the Dweebs,13,1989,1989,1989,0,0,CBS,Marvel Productions,Traditional,6.4,90
1340,The Scooby & Scrappy-Doo/Puppy Hour,13,1982,1982,1982,0,0,ABC,Hanna-Barbera,Traditional,6.6,87
1351,Sealab 2020,13,1972,1972,1972,0,0,NBC,Hanna-Barbera,Traditional,6.1,87
1353,The Secret Lives of Waldo Kitty,13,1975,1975,1975,0,0,NBC,Filmation,Traditional,6.5,90
1361,"Shake, Rattle and Roll",13,1977,1977,1977,0,0,NBC,Hanna-Barbera,Traditional,8.3,94
1368,The Shnookums & Meat Funny Cartoon Show,13,1995,1995,1995,0,0,Syndication,Walt Disney Television Animation,Traditional,5.5,73
1373,"Sit Down, Shut Up",13,2009,2009,2009,0,0,Fox,Adelaide Productions,Traditional,5.9,65
1375,Skeleton Warriors,13,1994,1994,1994,0,0,CBS,Graz Entertainment,Traditional,7,92
1386,Space Sentinels,13,1977,1977,1977,0,0,NBC,Filmation,Traditional,6.9,94
1387,Space Sentinels,13,1977,1977,1977,0,0,NBC,Filmation,Traditional,6.9,94
1409,Starcom: The U.S. Space Force,13,1987,1987,1987,0,0,Syndication,DIC Entertainment,Traditional,7.1,77
1419,Stuart Little: The Animated Series,13,2003,2003,2003,0,0,HBO Family,Adelaide Productions,Traditional,4.5,90
1436,Sylvanian Families,13,1987,1987,1987,0,0,Syndication,DIC Entertainment,Traditional,7.9,91
1453,Shorts in a Bunch,13,2007,2007,2007,0,0,Nicktoons Network,NA,CGI/Flash/Stop-Motion/Traditional/Live-action,6.4,75
1454,Shorties Watchin' Shorties,13,2004,2004,2004,0,0,Comedy Central,World Famous Pictures,Flash,6.5,84
1455,Shorty McShorts' Shorts,13,2006,2006,2006,0,0,Disney Channel,Walt Disney Television Animation,Flash,3.8,66
1509,Silver Surfer,13,1998,1998,1998,0,0,Fox Kids,Marvel Studios,Traditional,7.1,73
1523,Space Strikers,13,1995,1995,1995,0,0,UPN,Saban Entertainment,Traditional,7.1,93
1526,Spider-Man: The New Animated Series,13,2003,2003,2003,0,0,MTV,Sony Pictures Television,CGI,6.9,79
1536,Super Crooks,13,2021,2021,2021,0,0,Netflix,Millarworld,Traditional,7.1,78
1540,Super Mario World,13,1991,1991,1991,0,0,NBC,DIC Entertainment,Traditional,6.6,88
1590,Tom and Jerry in New York,13,2021,2021,2021,0,0,HBO Max,Warner Bros. Animation,Flash,5.3,71
1606,Tortellini Western,13,2004,2004,2004,0,0,Nicktoons,Animation Collective,Flash,7.8,84
1609,Toxic Crusaders,13,1991,1991,1991,0,0,Syndication,Fred Wolf Films,Traditional,6.5,83
1628,Turbo Teen,13,1984,1984,1984,0,0,ABC,Ruby-Spears Enterprises,Traditional,5.5,87
1675,Undercover Elephant,13,1977,1977,1977,0,0,NBC,Hanna-Barbera,Traditional,6.8,84
1678,Undergrads,13,2001,2001,2001,0,0,MTV,MTV Animation,Traditional,7.8,95
1681,Unsupervised,13,2012,2012,2012,0,0,FX,Floyd County Productions,Flash,7.3,73
1686,Van-Pires,13,1997,1997,1997,0,0,Syndication,Abrams/Gentile Entertainment,CGI,6.9,76
1696,Visionaries: Knights of the Magical Light,13,1987,1987,1987,0,0,Syndication,Sunbow Entertainment,Traditional,7.7,97
1704,Vor-Tech: Undercover Conversion Squad,13,1996,1996,1996,0,0,ABC,Universal Cartoon Studios,Traditional,6.8,74
1727,We're Lalaloopsy,13,2017,2017,2017,0,0,Netflix,Splash Entertainment,Flash,6.9,60
1735,Wheelie and the Chopper Bunch,13,1974,1974,1974,0,0,NBC,Hanna-Barbera,Traditional,6.4,94
1740,Where's Wally?,13,1991,1991,1991,0,0,CBS,DIC Enterprises,Traditional,7,83
1752,Wildfire,13,1986,1986,1986,0,0,CBS,Hanna-Barbera,Traditional,7.4,93
1754,Wing Commander Academy,13,1996,1996,1996,0,0,USA Network,Universal Cartoon Studios,Traditional,6.8,69
1758,Wish Kid,13,1991,1991,1991,0,0,NBC,DIC Entertainment,Traditional,5.8,95
1760,The Wizard of Oz,13,1990,1990,1990,0,0,ABC,DIC Entertainment,Traditional,6.5,90
1781,The Wuzzles,13,1985,1985,1985,0,0,CBS,Walt Disney Pictures Television Animation Group,Traditional,7,92
1796,Yo Yogi!,13,1991,1991,1991,0,0,NBC,Hanna-Barbera,Traditional,5.1,63
1800,Yogi's Space Race,13,1978,1978,1978,0,0,NBC,Hanna-Barbera,Traditional,6.1,86
1809,Zazoo U,13,1990,1990,1990,0,0,Fox Children's Network,Film Roman,Traditional,7.7,84
53,Alien News Desk,12,2019,2019,2019,0,0,Syfy,Broadway Video,Traditional,6.5,76
101,Adventure Beast,12,2021,2021,2021,0,0,Netflix,Mission Control Media,Flash,5.4,62
204,Buddy Thunderstruck,12,2017,2017,2017,0,0,Netflix,Stoopid Buddy StoodiosAmerican Greetings,Stop-Motion,7.8,68
227,Bedtime Primetime Classics,12,1996,1996,1996,0,0,Direct-to-Video,"Phoenix Animation Studios
Blye Migicovsky Productions",Traditional,NA,0
423,DJ & the Fro,12,2009,2009,2009,0,0,MTV,MTV Animation,Flash,5.5,57
556,Fraidy Cat,12,1975,1975,1975,0,0,ABC,Filmation,Traditional,5.8,93
699,High Guardian Spice,12,2021,2021,2021,0,0,Crunchyroll,Crunchyroll Studios,Traditional,1.5,12
1043,Mack & Moxy,12,2016,2016,2016,0,0,PBS Kids,Georgia Public Broadcasting,CGI,7.7,75
1128,Nomad of Nowhere,12,2018,2018,2018,0,0,Rooster Teeth,Otter Media,Traditional,7.4,42
1205,Popzilla,12,2009,2009,2009,0,0,MTV,Animax EntertainmentMTV Animation,Flash,2.6,24
1269,Raw Toonage,12,1992,1992,1992,0,0,CBS,Walt Disney Television Animation,Traditional,7.5,93
1297,RoboCop,12,1988,1988,1988,0,0,Syndication,Marvel Productions,Traditional,6,94
1306,Rocket & Groot,12,2017,2017,2017,0,0,Disney XD,Marvel Animation,CGI,6.6,62
1317,"Rubik, the Amazing Cube",12,1983,1983,1983,0,0,ABC,Ruby-Spears Enterprises,Traditional,4.7,61
347,Care Bears,11,1985,1985,1985,0,0,Syndication,DIC Entertainment,Traditional,7.2,90
587,G.I. Joe: Resolute,11,2009,2009,2009,0,0,Adult Swim,"Titmouse, Inc.",Traditional,7.5,94
933,"Lucy, the Daughter of the Devil",11,2007,2007,2007,0,0,Adult Swim,Williams Street,CGI,7.6,71
1486,Subway Surfers: The Animated Series,11,2018,2018,2018,0,0,YouTube,SYBO,Flash,7.1,74
46,Agent Elvis,10,2023,2023,2023,0,0,Netflix,Sony Pictures Animation,Traditional,6.8,84
76,Aquadonk Side Pieces,10,2022,2022,2022,0,0,YouTube,William Street,Flash,8.1,92
147,"The BeatBuds, Let's Jam!",10,2021,2021,2021,0,0,Nickelodeon,Nickelodeon Animation Studio,Flash,6.9,89
191,Brad Neely's Harg Nallin' Sclopio Peepio,10,2016,2016,2016,0,0,Adult Swim,Williams Street,Flash,6.2,67
269,Captain Fall,10,2023,2023,2023,0,0,Netflix,Netflix Animation,Traditional,7,91
308,Chozen,10,2014,2014,2014,0,0,FX,Floyd County Productions,Flash,6.5,75
345,Captain Laserhawk: A Blood Dragon Remix,10,2023,2023,2023,0,0,Netflix,Ubisoft Film & Television,Traditional,7.1,73
351,Carol & The End of The World,10,2023,2023,2023,0,0,Netflix,Bardel Entertainment,Flash,7.2,80
363,Click and Clack's As the Wrench Turns,10,2008,2008,2008,0,0,PBS,Atomic Cartoons,Flash,5.4,68
513,Family Dog,10,1993,1993,1993,0,0,CBS,Amblin Television,Traditional,6.9,87
529,Farzar,10,2022,2022,2022,0,0,Netflix,Bento Box Entertainment,Traditional,5.6,63
623,"Go, Baby!",10,2004,2004,2004,0,0,Playhouse Disney,Little Airplane Productions,Flash,7.3,56
668,The Harper House,10,2021,2021,2021,0,0,Paramount+,CBS Eye Animation Productions,Flash,5.3,56
702,Hit-Monkey,10,2021,2021,2021,0,0,Hulu,Floyd County Productions,Traditional,7.8,70
708,Hoops,10,2020,2020,2020,0,0,Netflix,Pepper Hill Productions,Flash,6,76
715,Hot Wheels Let's Race,10,2024,2024,2024,0,0,Netflix,Mattel Television,CGI,7.5,77
723,Human Discoveries,10,2019,2019,2019,0,0,Facebook Watch,ShadowMachine,Flash,7,97
785,Jeff & Some Aliens,10,2017,2017,2017,0,0,Comedy Central,ShadowMachine,Traditional,8,72
829,Kizazi Moto: Generation Fire,10,2023,2023,2023,0,0,Disney+,Triggerfish Animation Studios,Traditional/CGI,6.9,62
900,Little Demon,10,2022,2022,2022,0,0,FXX,ShadowMachine,Flash,7,67
939,M.O.D.O.K.,10,2021,2021,2021,0,0,Hulu,Stoopid Buddy Stoodios,Stop-Motion,6.4,46
957,Masters of the Universe: Revelation,10,2021,2021,2021,0,0,Netflix,Powerhouse Animation Studios,Traditional,5.6,48
1009,Mongo Wrestling Alliance,10,2011,2011,2011,0,0,Adult Swim,Mirari FilmsWilliams Street,Flash,3.8,67
1067,Moonbeam City,10,2015,2015,2015,0,0,Comedy Central,"Titmouse, Inc.",Flash,6.9,85
1085,Neighbors from Hell,10,2010,2010,2010,0,0,TBS,DreamWorks Animation Television,Flash,5.8,76
1140,Office Ladies: The Animated Series,10,2021,2021,2021,0,0,Comedy Central,Cartuna,Flash,9.1,96
1155,Out There,10,2013,2013,2013,0,0,IFC,Quincy Productions,Flash,6.5,78
1157,Over the Garden Wall,10,2014,2014,2014,0,0,Cartoon Network,Cartoon Network Studios,Traditional,8.8,96
1214,Praise Petey,10,2023,2023,2023,0,0,Freeform,ShadowMachine,Flash,6.1,68
1254,Q-Force,10,2021,2021,2021,0,0,Netflix,"Titmouse, Inc.",Flash,6.7,74
1490,Super Giant Robot Brothers,10,2022,2022,2022,0,0,Netflix,Netflix Animation,CGI,6.7,57
1553,Talking Friends,10,2012,2012,2012,0,0,Disney.com,Disney Interactive,CGI,8.3,94
1554,Tarantula,10,2017,2017,2017,0,0,TBS,Studio T,Traditional,6.8,79
1635,A Tale Dark & Grimm,10,2021,2021,2021,0,0,Netflix,Netflix Animation,CGI,7.3,63
1653,Transformers: BotBots,10,2022,2022,2022,0,0,Netflix,Hasbro Studios,Flash,5.8,61
1654,Transformers: Combiner Wars,10,2016,2016,2016,0,0,go90,Hasbro Studios,CGI,5.4,88
1721,We the People,10,2021,2021,2021,0,0,Netflix,Netflix Animation,Traditional,4.2,55
1738,Where's Huddles?,10,1970,1970,1970,0,0,CBS,Hanna-Barbera,Traditional,7.2,75
1761,Wizards: Tales of Arcadia,10,2020,2020,2020,0,0,Netflix,DreamWorks Animation Television,CGI,8,74
1803,You're Not a Monster,10,2019,2019,2019,0,0,IMDB,Bold Soul Studios,Flash,6.2,66
142,Battle Kitty,9,2022,2022,2022,0,0,Netflix,Netflix Animation,CGI,6.3,66
276,Cars on the Road,9,2022,2022,2022,0,0,Disney+,Pixar Animation Studios,CGI,6.9,72
618,Ginger Snaps,9,2017,2017,2017,0,0,ABCd,Blue Ribbon Content,Flash,6.8,92
653,The Guardians of Justice,9,2022,2022,2022,0,0,Netflix,Bootleg Universe,Live-Action/Traditional,5.1,47
710,Hopeless Pictures,9,2005,2005,2005,0,0,IFC,Noodlesoup Productions,Flash,7.1,47
752,Imaginary Mary,9,2017,2017,2017,0,0,ABC,Happy Madison Productions,CGI/Live-action,5.5,64
1054,Maya and the Three,9,2021,2021,2021,0,0,Netflix,Netflix Animation,CGI,8.1,76
1149,Oni: Thunder God's Tale,9,2022,2022,2022,0,0,Netflix,Netflix Animation,CGI,8.1,49
1588,Titan Maximum,9,2009,2009,2009,0,0,Adult Swim,Stoop!d Monkey,Stop-motion,7,54
1679,Unicorn: Warriors Eternal,9,2023,2023,2023,0,0,Adult Swim,Cartoon Network Studios,Traditional,7.3,80
176,Blood of Zeus,8,2020,2020,2020,0,0,Netflix,Powerhouse Animation Studios,Traditional,7.5,84
188,The Boys 2024s: Diabolical,8,2022,2022,2022,0,0,Amazon Prime Video,Amazon Studios,Traditional,6.9,66
289,Cave Kids,8,1996,1996,1996,0,0,Syndication,Hanna-Barbera,Traditional,7.7,72
385,Dallas & Robo,8,2018,2018,2018,0,0,YouTube Premium,ShadowMachine,Flash,6.5,50
512,Fairview,8,2022,2022,2022,0,0,Comedy Central,"Late Night Cartoons, Inc.",Flash,1.5,9
561,Freak Show,8,2006,2006,2006,0,0,Comedy Central,Radical Axis,Flash,5,73
629,The Goddamn George Liquor Program,8,1997,1997,1997,0,0,NA,Spümcø,Flash,5.4,75
673,Hazbin Hotel,8,2024-2024,2024,2024,0,0,Amazon Prime Video,"SpindleHorse Toons
A24
Bento Box Entertainment",Traditional,7.8,94
679,Headspace Guide to Meditation,8,2021,2021,2021,0,0,Netflix,Headspace Studios,Flash,8.4,92
844,Koala Man,8,2023,2023,2023,0,0,Hulu,Bento Box Entertainment,Flash,6.8,78
877,Lego Elves: Secrets of Elvendale,8,2017,2017,2017,0,0,Netflix,The Lego Group,Traditional,6.5,48
920,Loafy,8,2020,2020,2020,0,0,Comedy Central,Cartuna,Flash,6.9,90
967,Megamind Rules!,8,2024,2024,2024,0,0,Peacock,DreamWorks Animation Television,CGI,2.2,26
982,The Midnight Gospel,8,2020,2020,2020,0,0,Netflix,Netflix Animation,Flash,8.2,93
1164,Pantheon,8,2022,2022,2022,0,0,AMC+,"Titmouse, Inc.",Traditional,8.3,79
1166,Paranormal Action Squad,8,2016,2016,2016,0,0,YouTube Premium,Pickaxe Productions,Flash,5.7,64
1350,Scott Pilgrim Takes Off,8,2023,2023,2023,0,0,Netflix,Universal Content Productions,Traditional,7.7,82
1358,Seis Manos,8,2019,2019,2019,0,0,Netflix,Powerhouse Animation Studios,Traditional,7.1,64
1426,The Super Powers Team: Galactic Guardians,8,1985,1985,1985,0,0,ABC,Hanna-Barbera,Traditional,7.2,91
1439,Santa Inc.,8,2021,2021,2021,0,0,HBO Max,Stoopid Buddy Stoodios,Stop-Motion,1.7,9
1441,Saturday Morning All Star Hits!,8,2021,2021,2021,0,0,Netflix,Bento Box Entertainment,Flash/Traditional,7.5,77
1444,The Second Best Hospital in the Galaxy,8,2024,2024,2024,0,0,Amazon Prime Video,"Titmouse, Inc.",Flash,6.2,94
1736,Where My Dogs At?,8,2006,2006,2006,0,0,MTV2,MTV Animation,Traditional,6.6,87
47,Alabama Jackson,7,2022,2022,2022,0,0,YouTube,Stoopid Buddy Stoodios,Stop-Motion,8.4,89
52,Alien: Isolation - The Digital Series,7,2019,2019,2019,0,0,IGN,Reverse Engineering Studios,CGI,6.2,74
60,Allen Gregory,7,2011,2011,2011,0,0,Fox,Chernin Entertainment,Flash,4.2,39
159,Big Baby,7,2008,2008,2008,0,0,Cartoon Network,Cartoon Network Studios,Flash,6.6,78
407,Devil May Care,7,2021,2021,2021,0,0,Syfy,Psyop,Flash,6.2,54
496,Epithet Erased,7,2019,2019,2019,0,0,VRV,Powerhouse Animation Studios,Flash,5.9,98
566,Free for All,7,2003,2003,2003,0,0,Showtime,Film Roman,Traditional,6.4,85
570,Friday: The Animated Series,7,2006,2006,2006,0,0,MTV2,MTV Animation,Flash,6,92
680,Headspace Guide to Sleep,7,2021,2021,2021,0,0,Netflix,Headspace Studios,Flash,6.8,83
1081,Nacho Bear,7,2008,2008,2008,0,0,Cartoon Network,Cartoon Network Studios,Flash,7.4,72
1763,Wolf Rock TV,7,1984,1984,1984,0,0,ABC,DIC Entertainment,Traditional,6,66
35,The Adventures of Paddy the Pelican,6,1950,1950,1950,0,0,ABC,Tempe-Toons,Traditional,1.6,25
72,Ant-Man,6,2017,2017,2017,0,0,Disney XD,Marvel Animation,Traditional,6.4,59
73,Apollo Gauntlet,6,2017,2017,2017,0,0,Adult Swim,6 Point Harness,Flash,6.6,73
145,Baymax!,6,2022,2022,2022,0,0,Disney+,Walt Disney Animation Studios,CGI,7.2,79
173,Black Panther,6,2010,2010,2010,0,0,BET,Marvel Animation,Traditional,7.2,75
313,Classical Baby,6,2005,2005,2005,0,0,HBO Family,MaGiK World Animation,Flash/Traditional/CGI,8.8,82
362,City of Ghosts,6,2021,2021,2021,0,0,Netflix,Netflix Animation,CGI,7.4,58
748,Ice Age: Scrat Tales,6,2022,2022,2022,0,0,Disney+,Blue Sky Studios,CGI,7.3,83
755,In the Know,6,2024-2024,2024,2024,0,0,Peacock,ShadowMachine,Stop-motion,6.8,54
795,JJ Villard's Fairy Tales,6,2020,2020,2020,0,0,Adult Swim,Williams Street,Traditional,5.8,66
836,King Star King,6,2014,2014,2014,0,0,Adult Swim,Williams Street,Traditional,5.6,62
943,Magical Girl Friendship Squad,6,2020,2020,2020,0,0,Syfy,Cartuna,Flash,3.4,39
944,Magical Girl Friendship Squad: Origins,6,2020,2020,2020,0,0,Syfy,Cartuna,Flash,2,31
947,Making Fiends,6,2008,2008,2008,0,0,Nicktoons,Nickelodeon Animation Studio,Flash,8,83
1082,Napoleon Dynamite,6,2012,2012,2012,0,0,Fox,Scully Productions,Traditional,7,85
1198,The Pole,6,2021,2021,2021,0,0,Syfy,TZGZ Productions,Flash,5.4,32
1391,Spicy City,6,1997,1997,1997,0,0,HBO,HBO Animation,Traditional,6.6,92
1460,Slippin' Jimmy,6,2022,2022,2022,0,0,AMC+,Starburns Industries,Flash,2.7,16
1488,The Summoner,6,2021,2021,2021,0,0,Syfy,Stoopid Buddy Stoodios,Flash,6.2,74
1531,Starveillance,6,2007,2007,2007,0,0,E!,Fogelmania Productions,Stop-Motion,6.8,52
1671,Ultra City Smiths,6,2021,2021,2021,0,0,AMC,Stoopid Buddy Stoodios,Stop-Motion,6.6,70
1749,Wild Life,6,2021,2021,2021,0,0,Syfy,TZGZ Productions,Flash,6,53
1815,Zootopia+,6,2022,2022,2022,0,0,Disney+,Walt Disney Animation Studios,CGI,6.8,74
27,The Adventures of Chico and Guapo,5,2006,2006,2006,0,0,MTV2,MTV Animation,Flash,5.9,73
198,The Bremen Avenue Experience,5,2008,2008,2008,0,0,Cartoon Network,Cartoon Network Studios,Flash,8.8,84
260,Calling Cat-22,5,2008,2008,2008,0,0,Cartoon Network,Cartoon Network Studios,Flash,7.1,94
449,Dug Days,5,2021,2021,2021,0,0,Disney+,Pixar Animation Studios,CGI,8,82
568,The Freedom Force,5,1978,1978,1978,0,0,ABC,Filmation,Traditional,8,88
594,Game Over,5,2001,2001,2001,0,0,UPN,Carsey-Werner Productions,CGI,4.5,68
818,Karate Kommandos,5,1986,1986,1986,0,0,Syndication,Ruby-Spears Enterprises,Traditional,5.6,84
880,Lego Star Wars: Droid Tales,5,2015,2015,2015,0,0,Disney XD,Lucasfilm,CGI,7.4,53
882,Lego Star Wars: The Resistance Rises,5,2016,2016,2016,0,0,Disney XD,Lucasfilm,CGI,6.2,50
1146,Olaf 2024s,5,2021,2021,2021,0,0,Disney+,Walt Disney Animation Studios,CGI,7.3,74
1156,Outer Space Astronauts,5,2009,2009,2009,0,0,Syfy,Russell Barrett Productions,CGI/Live-action,4.7,94
1292,Ring Raiders,5,1989,1989,1989,0,0,Syndication,DIC Entertainment,Traditional,6.3,94
1357,Sectaurs,5,1985,1985,1985,0,0,Syndication,Ruby-Spears Enterprises,Traditional,7.5,95
1447,Shane's Kindergarten Countdown,5,2005,2005,2005,0,0,Playhouse Disney,One Red Room,Flash,6.2,68
1489,Sunday Pants,5,2005,2005,2005,0,0,Cartoon Network,NA,Flash/Live-Action/Traditional/CGI,5.6,57
1549,The Talented Mr. Bixby,5,2008,2008,2008,0,0,Cartoon Network,Cartoon Network Studios,Flash,8.3,94
223,Barnyard Commandos,4,1990,1990,1990,0,0,Syndication,Fred Wolf Films,Traditional,7.5,85
454,Da Boom Crew,4,2004,2004,2004,0,0,Kids' WB,Jambalaya Studios,Traditional,2.5,55
559,Frances,4,2008,2008,2008,0,0,PBS Kids Sprout,"The Jim Henson Company
HIT Entertainment",CGI,3.1,54
717,House of Cosbys,4,2005,2005,2005,0,0,Channel 101,NA,Flash,7.3,92
875,Lego Bionicle: The Journey to One,4,2016,2016,2016,0,0,Netflix,The Lego Group,CGI,5.4,45
878,Lego Friends: The Power of Friendship,4,2016,2016,2016,0,0,Netflix,The Lego Group,CGI,7,59
884,The Liberator,4,2020,2020,2020,0,0,Netflix,A&E Studios,Traditional,7.6,77
923,Long Live the Royals,4,2015,2015,2015,0,0,Cartoon Network,Cartoon Network Studios,Traditional,6.8,68
927,Lost Ollie,4,2022,2022,2022,0,0,Netflix,Industrial Light & Magic,CGI/Live-Action,7.7,73
980,Middle School Moguls,4,2019,2019,2019,0,0,Nickelodeon,Nickelodeon Animation Studio,CGI,8.1,64
1323,Rugrats: Pre-School Daze,4,2008,2008,2008,0,0,Nickelodeon,Klasky CsupoNickelodeon Animation Studio,Traditional,3.1,41
1330,Sammy,4,2000,2000,2000,0,0,NBC,Adelaide Productions,Traditional,6.2,74
1369,Siegfried & Roy: Masters of the Impossible,4,1996,1996,1996,0,0,Fox Kids,DIC Entertainment,Traditional,6.3,84
1463,Soul Quest Overdrive,4,2011,2011,2011,0,0,Adult Swim,Williams Street,Flash,5.8,53
1574,This Just In!,4,2004,2004,2004,0,0,Spike,Spike Animation,Flash,6.7,74
1705,Vytor: The Starfire Champion,4,1989,1989,1989,0,0,NA,World Events Productions,Traditional,6.7,70
1717,Watership Down,4,2018,2018,2018,0,0,Netflix,Biscuit Filmworks,CGI,7.2,77
78,Aquaman: King of Atlantis,3,2021,2021,2021,0,0,HBO Max,Warner Bros. AnimationDC Entertainment,Traditional,6.2,68
400,El Deafo,3,2022,2022,2022,0,0,Amazon Prime Video,Lighthouse Studios,Flash,7.7,73
541,Fish Police,3,1992,1992,1992,0,0,CBS,Hanna-Barbera,Traditional,7.9,88
573,Frog in a Suit,3,2011,2011,2011,0,0,YouTube,Joe Murray Productions,Flash,7.8,85
607,Genesis,3,2023,2023,2023,0,0,YouTube,Blizzard Entertainment,Traditional,6.8,87
720,How to Stay at Home,3,2021,2021,2021,0,0,Disney+,Disney Television Animation,Traditional,6.7,63
800,Jokebook,3,1982,1982,1982,0,0,NBC,Hanna-Barbera,Traditional,6.4,72
812,Justice League: Gods and Monsters Chronicles,3,2015,2015,2015,0,0,Machinima,Warner Bros. AnimationDC Entertainment,Traditional,7.5,95
1261,Rainbow Brite (2014),3,2014,2014,2014,0,0,Feeln,NA,Traditional,5,62
1273,Red Planet,3,1994,1994,1994,0,0,Fox Kids,NA,Traditional,7,68
1278,"Ren & Stimpy ""Adult Party Cartoon""",3,2003,2003,2003,0,0,Spike,Spümcø,Flash,5.4,42
401,Deathstroke: Knights & Dragons,2,2020,2020,2020,0,0,CW Seed,Warner Bros. AnimationDC Entertainment,Traditional,6.3,58
1594,Tom and Jerry Special Shorts,2,2021,2021,2021,0,0,HBO Max,Warner Bros. Animation,Traditional,8.6,96
